Num,PlanCode,Channel,FA,Unknown,Gender,IssAge,PremMode,WL,PP,Unknown
10001028,57,FC,40000000,0,2,30,12,999,5,1
10001029,57,FC,40000000,0,1,33,12,999,5,1
10001030,57,FC,40000000,0,1,34,12,999,5,1
10001031,57,FC,40000000,0,1,38,12,999,5,1
10001032,57,FC,40000000,0,2,40,12,999,5,1
10001033,57,FC,40000000,0,1,41,12,999,5,1
10001034,57,FC,40000000,0,2,41,12,999,5,1
10001035,57,FC,40000000,0,2,42,12,999,5,1
10001036,57,FC,40000000,0,2,42,12,999,5,1
10001037,57,FC,40000000,0,2,44,12,999,5,1
10001038,57,FC,40000000,0,1,45,12,999,5,1
10001039,57,TFC,38000000,0,2,32,12,999,5,1
10001040,57,FC,38000000,0,1,35,12,999,5,1
10001041,57,AM,37000000,0,1,36,12,999,5,1
10001042,57,FC,37000000,0,2,56,12,999,5,1
10001043,57,FC,37000000,0,2,56,12,999,5,1
10001044,57,FC,36000000,0,2,19,12,999,5,1
10001045,57,FC,36000000,0,1,36,12,999,5,1
10001046,57,FC,36000000,0,2,44,12,999,5,1
10001047,57,FC,36000000,0,1,50,12,999,5,1
10001048,57,FC,36000000,0,1,52,12,999,5,1
10001049,57,FC,36000000,0,2,57,12,999,5,1
10001050,57,FC,36000000,0,2,60,12,999,5,1
10001051,57,FC,35000000,0,1,15,12,999,5,1
10001052,57,FC,35000000,0,2,43,12,999,5,1
10001053,57,FC,35000000,0,2,45,12,999,5,1
10001054,57,FC,35000000,0,2,45,12,999,5,1
10001055,57,FC,35000000,0,2,46,12,999,5,1
10001056,57,FC,35000000,0,2,48,12,999,5,1
10001057,57,FC,35000000,0,2,58,12,999,5,1
10001058,57,FC,34000000,0,1,38,12,999,5,1
10001059,57,FC,34000000,0,2,46,12,999,5,1
10001060,57,FC,34000000,0,2,46,12,999,5,1
10001061,57,FC,33000000,0,1,16,12,999,5,1
10001062,57,FC,33000000,0,2,36,12,999,5,1
10001063,57,FC,33000000,0,1,39,12,999,5,1
10001064,57,FC,33000000,0,2,60,12,999,5,1
10001065,57,FC,33000000,0,2,60,12,999,5,1
10001066,57,FC,32000000,0,1,15,12,999,5,1
10001067,57,FC,32000000,0,1,16,12,999,5,1
10001068,57,FC,32000000,0,1,17,12,999,5,1
10001069,57,FC,32000000,0,1,17,12,999,5,1
10001070,57,FC,32000000,0,2,23,12,999,5,1
10001071,57,FC,32000000,0,2,38,12,999,5,1
10001072,57,FC,32000000,0,1,40,12,999,5,1
10001073,57,FC,32000000,0,1,40,12,999,5,1
10001074,57,FC,32000000,0,1,46,12,999,5,1
10001075,57,FC,31000000,0,2,25,12,999,5,1
10001076,57,FC,31000000,0,2,25,12,999,5,1
10001077,57,FC,31000000,0,1,32,12,999,5,1
10001078,57,FC,31000000,0,1,41,12,999,5,1
10001079,57,TFC,31000000,0,1,42,12,999,5,1
10001080,57,TFC,31000000,0,2,49,12,999,5,1
10001081,57,FC,31000000,0,2,49,12,999,5,1
10001082,57,FC,31000000,0,2,49,12,999,5,1
10001083,57,FC,31000000,0,2,51,12,999,5,1
10001084,57,FC,30000000,0,1,18,12,999,5,1
10001085,57,FC,30000000,0,1,19,12,999,5,1
10001086,57,FC,30000000,0,1,19,12,999,5,1
10001087,57,FC,30000000,0,1,21,12,999,5,1
10001088,57,FC,30000000,0,1,23,12,999,5,1
10001089,57,FC,30000000,0,1,23,12,999,5,1
10001090,57,FC,30000000,0,1,26,12,999,5,1
10001091,57,FC,30000000,0,2,27,12,999,5,1
10001092,57,FC,30000000,0,2,27,12,999,5,1
10001093,57,FC,30000000,0,2,29,12,999,5,1
10001094,57,FC,30000000,0,1,33,12,999,5,1
10001095,57,FC,30000000,0,1,33,12,999,5,1
10001096,57,FC,30000000,0,1,33,12,999,5,1
10001097,57,FC,30000000,0,1,34,12,999,5,1
10001098,57,FC,30000000,0,1,36,12,999,5,1
10001099,57,FC,30000000,0,2,36,12,999,5,1
10001100,57,FC,30000000,0,2,36,12,999,5,1
10001101,57,FC,30000000,0,2,36,12,999,5,1
10001102,57,FC,30000000,0,2,39,12,999,5,1
10001103,57,FC,30000000,0,2,39,12,999,5,1
10001104,57,FC,30000000,0,2,40,12,999,5,1
10001105,57,FC,30000000,0,2,41,12,999,5,1
10001106,57,FC,30000000,0,1,42,12,999,5,1
10001107,57,FC,30000000,0,2,42,12,999,5,1
10001108,57,FC,30000000,0,1,43,12,999,5,1
10001109,57,FC,30000000,0,1,44,12,999,5,1
10001110,57,FC,30000000,0,2,45,12,999,5,1
10001111,57,FC,30000000,0,1,46,12,999,5,1
10001112,57,FC,30000000,0,2,46,12,999,5,1
10001113,57,FC,30000000,0,2,47,12,999,5,1
10001114,57,FC,30000000,0,2,48,12,999,5,1
10001115,57,FC,30000000,0,1,50,12,999,5,1
10001116,57,FC,30000000,0,2,50,12,999,5,1
10001117,57,TFC,30000000,0,2,50,12,999,5,1
10001118,57,FC,30000000,0,2,50,12,999,5,1
10001119,57,FC,30000000,0,2,50,12,999,5,1
10001120,57,FC,30000000,0,2,51,12,999,5,1
10001121,57,FC,30000000,0,2,51,12,999,5,1
10001122,57,FC,30000000,0,1,52,12,999,5,1
10001123,57,FC,30000000,0,2,53,12,999,5,1
10001124,57,FC,30000000,0,2,53,12,999,5,1
10001125,57,FC,30000000,0,2,54,12,999,5,1
10001126,57,FC,30000000,0,1,56,12,999,5,1
10001127,57,FC,30000000,0,2,58,12,999,5,1
10001128,57,FC,28000000,0,2,28,12,999,5,1
10001129,57,FC,28000000,0,2,29,12,999,5,1
10001130,57,FC,28000000,0,1,45,12,999,5,1
10001131,57,FC,28000000,0,1,46,12,999,5,1
10001132,57,FC,28000000,0,2,52,12,999,5,1
10001133,57,FC,27000000,0,1,22,12,999,5,1
10001134,57,FC,27000000,0,1,22,12,999,5,1
10001135,57,FC,27000000,0,1,23,12,999,5,1
10001136,57,FC,27000000,0,2,29,12,999,5,1
10001137,57,FC,26000000,0,1,24,12,999,5,1
10001138,57,FC,26000000,0,1,24,12,999,5,1
10001139,57,FC,26000000,0,1,26,12,999,5,1
10001140,57,FC,26000000,0,2,31,12,999,5,1
10001141,57,FC,26000000,0,2,31,12,999,5,1
10001142,57,FC,26000000,0,2,47,12,999,5,1
10001143,57,FC,25000000,0,1,22,12,999,5,1
10001144,57,FC,25000000,0,1,25,12,999,5,1
10001145,57,FC,25000000,0,1,25,12,999,5,1
10001146,57,FC,25000000,0,1,26,12,999,5,1
10001147,57,FC,25000000,0,1,32,12,999,5,1
10001148,57,TFC,25000000,0,2,33,12,999,5,1
10001149,57,FC,25000000,0,2,33,12,999,5,1
10001150,57,FC,25000000,0,2,33,12,999,5,1
10001151,57,FC,25000000,0,2,33,12,999,5,1
10001152,57,FC,25000000,0,2,33,12,999,5,1
10001153,57,FC,25000000,0,1,34,12,999,5,1
10001154,57,FC,25000000,0,2,34,12,999,5,1
10001155,57,FC,25000000,0,2,38,12,999,5,1
10001156,57,FC,25000000,0,2,39,12,999,5,1
10001157,57,FC,25000000,0,1,44,12,999,5,1
10001158,57,FC,25000000,0,2,45,12,999,5,1
10001159,57,FC,25000000,0,2,47,12,999,5,1
10001160,57,FC,25000000,0,1,48,12,999,5,1
10001161,57,FC,25000000,0,1,50,12,999,5,1
10001162,57,FC,25000000,0,2,51,12,999,5,1
10001163,57,FC,25000000,0,2,56,12,999,5,1
10001164,57,FC,24000000,0,1,20,12,999,5,1
10001165,57,FC,24000000,0,2,36,12,999,5,1
10001166,57,FC,24000000,0,1,40,12,999,5,1
10001167,57,FC,24000000,0,2,57,12,999,5,1
10001168,57,FC,23000000,0,1,28,12,999,5,1
10001169,57,FC,23000000,0,1,30,12,999,5,1
10001170,57,FC,23000000,0,2,35,12,999,5,1
10001171,57,FC,23000000,0,2,36,12,999,5,1
10001172,57,FC,23000000,0,2,36,12,999,5,1
10001173,57,FC,23000000,0,2,36,12,999,5,1
10001174,57,FC,23000000,0,1,42,12,999,5,1
10001175,57,FC,23000000,0,2,48,12,999,5,1
10001176,57,FC,23000000,0,2,58,12,999,5,1
10001177,57,FC,22000000,0,1,30,12,999,5,1
10001178,57,FC,22000000,0,1,30,12,999,5,1
10001179,57,FC,22000000,0,1,30,12,999,5,1
10001180,57,FC,22000000,0,1,31,12,999,5,1
10001181,57,TFC,22000000,0,1,31,12,999,5,1
10001182,57,FC,22000000,0,2,36,12,999,5,1
10001183,57,FC,22000000,0,2,37,12,999,5,1
10001184,57,FC,22000000,0,2,37,12,999,5,1
10001185,57,FC,22000000,0,2,38,12,999,5,1
10001186,57,FC,22000000,0,2,39,12,999,5,1
10001187,57,FC,22000000,0,1,43,12,999,5,1
10001188,57,FC,22000000,0,2,60,12,999,5,1
10001189,57,FC,21000000,0,1,30,12,999,5,1
10001190,57,FC,21000000,0,1,31,12,999,5,1
10001191,57,FC,21000000,0,2,37,12,999,5,1
10001192,57,FC,21000000,0,2,38,12,999,5,1
10001193,57,FC,21000000,0,2,38,12,999,5,1
10001194,57,FC,21000000,0,2,38,12,999,5,1
10001195,57,FC,21000000,0,2,38,12,999,5,1
10001196,57,FC,21000000,0,2,38,12,999,5,1
10001197,57,FC,21000000,0,2,39,12,999,5,1
10001198,57,FC,21000000,0,2,39,12,999,5,1
10001199,57,FC,21000000,0,2,39,12,999,5,1
10001200,57,FC,21000000,0,2,52,12,999,5,1
10001201,57,FC,21000000,0,2,52,12,999,5,1
10001202,57,FC,20000000,0,1,16,12,999,5,1
10001203,57,FC,20000000,0,1,16,12,999,5,1
10001204,57,FC,20000000,0,2,16,12,999,5,1
10001205,57,FC,20000000,0,2,16,12,999,5,1
10001206,57,FC,20000000,0,1,17,12,999,5,1
10001207,57,FC,20000000,0,1,17,12,999,5,1
10001208,57,FC,20000000,0,1,17,12,999,5,1
10001209,57,FC,20000000,0,2,17,12,999,5,1
10001210,57,FC,20000000,0,1,18,12,999,5,1
10001211,57,FC,20000000,0,2,18,12,999,5,1
10001212,57,FC,20000000,0,1,19,12,999,5,1
10001213,57,FC,20000000,0,1,19,12,999,5,1
10001214,57,FC,20000000,0,2,19,12,999,5,1
10001215,57,FC,20000000,0,2,19,12,999,5,1
10001216,57,FC,20000000,0,2,21,12,999,5,1
10001217,57,FC,20000000,0,1,22,12,999,5,1
10001218,57,FC,20000000,0,2,23,12,999,5,1
10001219,57,FC,20000000,0,1,24,12,999,5,1
10001220,57,FC,20000000,0,2,24,12,999,5,1
10001221,57,FC,20000000,0,1,26,12,999,5,1
10001222,57,FC,20000000,0,2,26,12,999,5,1
10001223,57,FC,20000000,0,2,26,12,999,5,1
10001224,57,FC,20000000,0,1,27,12,999,5,1
10001225,57,FC,20000000,0,2,27,12,999,5,1
10001226,57,FC,20000000,0,1,29,12,999,5,1
10001227,57,FC,20000000,0,2,29,12,999,5,1
10001228,57,FC,20000000,0,1,30,12,999,5,1
10001229,57,FC,20000000,0,1,30,12,999,5,1
10001230,57,FC,20000000,0,2,33,12,999,5,1
10001231,57,AM,20000000,0,1,34,12,999,5,1
10001232,57,FC,20000000,0,2,34,12,999,5,1
10001233,57,FC,20000000,0,1,35,12,999,5,1
10001234,57,FC,20000000,0,1,35,12,999,5,1
10001235,57,FC,20000000,0,1,35,12,999,5,1
10001236,57,TFC,20000000,0,1,36,12,999,5,1
10001237,57,FC,20000000,0,1,36,12,999,5,1
10001238,57,FC,20000000,0,1,36,12,999,5,1
10001239,57,FC,20000000,0,1,36,12,999,5,1
10001240,57,FC,20000000,0,2,36,12,999,5,1
10001241,57,FC,20000000,0,2,36,12,999,5,1
10001242,57,FC,20000000,0,1,37,12,999,5,1
10001243,57,FC,20000000,0,2,39,12,999,5,1
10001244,57,FC,20000000,0,2,39,12,999,5,1
10001245,57,FC,20000000,0,1,40,12,999,5,1
10001246,57,FC,20000000,0,1,40,12,999,5,1
10001247,57,FC,20000000,0,1,40,12,999,5,1
10001248,57,FC,20000000,0,2,40,12,999,5,1
10001249,57,FC,20000000,0,2,40,12,999,5,1
10001250,57,FC,20000000,0,2,40,12,999,5,1
10001251,57,FC,20000000,0,1,41,12,999,5,1
10001252,57,FC,20000000,0,1,41,12,999,5,1
10001253,57,FC,20000000,0,2,41,12,999,5,1
10001254,57,FC,20000000,0,2,41,12,999,5,1
10001255,57,FC,20000000,0,2,41,12,999,5,1
10001256,57,FC,20000000,0,2,41,12,999,5,1
10001257,57,FC,20000000,0,2,41,12,999,5,1
10001258,57,FC,20000000,0,1,42,12,999,5,1
10001259,57,FC,20000000,0,1,42,12,999,5,1
10001260,57,TFC,20000000,0,2,42,12,999,5,1
10001261,57,FC,20000000,0,2,42,12,999,5,1
10001262,57,FC,20000000,0,2,42,12,999,5,1
10001263,57,FC,20000000,0,2,42,12,999,5,1
10001264,57,FC,20000000,0,2,42,12,999,5,1
10001265,57,FC,20000000,0,2,42,12,999,5,1
10001266,57,FC,20000000,0,2,42,12,999,5,1
10001267,57,FC,20000000,0,1,43,12,999,5,1
10001268,57,FC,20000000,0,1,43,12,999,5,1
10001269,57,TFC,20000000,0,2,43,12,999,5,1
10001270,57,FC,20000000,0,2,43,12,999,5,1
10001271,57,FC,20000000,0,2,43,12,999,5,1
10001272,57,FC,20000000,0,2,43,12,999,5,1
10001273,57,FC,20000000,0,2,43,12,999,5,1
10001274,57,FC,20000000,0,1,44,12,999,5,1
10001275,57,FC,20000000,0,1,44,12,999,5,1
10001276,57,FC,20000000,0,1,44,12,999,5,1
10001277,57,FC,20000000,0,2,44,12,999,5,1
10001278,57,FC,20000000,0,1,45,12,999,5,1
10001279,57,FC,20000000,0,2,45,12,999,5,1
10001280,57,FC,20000000,0,2,45,12,999,5,1
10001281,57,FC,20000000,0,2,45,12,999,5,1
10001282,57,FC,20000000,0,2,45,12,999,5,1
10001283,57,FC,20000000,0,2,45,12,999,5,1
10001284,57,FC,20000000,0,2,45,12,999,5,1
10001285,57,FC,20000000,0,1,46,12,999,5,1
10001286,57,FC,20000000,0,2,46,12,999,5,1
10001287,57,FC,20000000,0,2,46,12,999,5,1
10001288,57,FC,20000000,0,2,46,12,999,5,1
10001289,57,FC,20000000,0,2,47,12,999,5,1
10001290,57,FC,20000000,0,1,48,12,999,5,1
10001291,57,FC,20000000,0,2,48,12,999,5,1
10001292,57,FC,20000000,0,1,49,12,999,5,1
10001293,57,FC,20000000,0,2,49,12,999,5,1
10001294,57,FC,20000000,0,2,49,12,999,5,1
10001295,57,TFC,20000000,0,1,50,12,999,5,1
10001296,57,FC,20000000,0,1,50,12,999,5,1
10001297,57,FC,20000000,0,2,50,12,999,5,1
10001298,57,FC,20000000,0,1,52,12,999,5,1
10001299,57,FC,20000000,0,1,52,12,999,5,1
10001300,57,FC,20000000,0,1,52,12,999,5,1
10001301,57,FC,20000000,0,1,52,12,999,5,1
10001302,57,FC,20000000,0,2,52,12,999,5,1
10001303,57,FC,20000000,0,2,52,12,999,5,1
10001304,57,FC,20000000,0,2,52,12,999,5,1
10001305,57,FC,20000000,0,2,53,12,999,5,1
10001306,57,FC,20000000,0,2,53,12,999,5,1
10001307,57,FC,20000000,0,2,54,12,999,5,1
10001308,57,FC,20000000,0,2,54,12,999,5,1
10001309,57,FC,20000000,0,2,54,12,999,5,1
10001310,57,FC,20000000,0,2,54,12,999,5,1
10001311,57,FC,20000000,0,2,54,12,999,5,1
10001312,57,FC,20000000,0,1,56,12,999,5,1
10001313,57,FC,20000000,0,2,56,12,999,5,1
10001314,57,FC,20000000,0,2,56,12,999,5,1
10001315,57,FC,20000000,0,2,57,12,999,5,1
10001316,57,FC,20000000,0,1,58,12,999,5,1
10001317,57,FC,20000000,0,2,59,12,999,5,1
10001318,57,FC,20000000,0,1,60,12,999,5,1
10001319,57,FC,20000000,0,2,60,12,999,5,1
10001320,57,FC,30000000,0,1,48,12,999,7,1
10001321,57,AM,1770000000,0,1,56,12,999,10,1
10001322,57,FC,1510000000,0,2,46,12,999,10,1
10001323,57,FC,1500000000,0,1,45,12,999,10,1
10001324,57,FC,1300000000,0,1,43,12,999,10,1
10001325,57,FC,1200000000,0,2,39,12,999,10,1
10001326,57,FC,1060000000,0,2,32,12,999,10,1
10001327,57,FC,1000000000,0,1,24,12,999,10,1
10001328,57,FC,1000000000,0,1,37,12,999,10,1
10001329,57,FC,1000000000,0,1,44,12,999,10,1
10001330,57,FC,1000000000,0,2,52,12,999,10,1
10001331,57,FC,1000000000,0,1,53,12,999,10,1
10001332,57,FC,980000000,0,2,31,12,999,10,1
10001333,57,FC,800000000,0,1,53,12,999,10,1
10001334,57,AM,740000000,0,1,54,12,999,10,1
10001335,57,FC,730000000,0,1,35,12,999,10,1
10001336,57,FC,700000000,0,1,49,12,999,10,1
10001337,57,FC,600000000,0,1,48,12,999,10,1
10001338,57,FC,600000000,0,2,48,12,999,10,1
10001339,57,FC,600000000,0,2,48,12,999,10,1
10001340,57,FC,540000000,0,1,15,12,999,10,1
10001341,57,FC,520000000,0,2,30,12,999,10,1
10001342,57,FC,500000000,0,1,17,12,999,10,1
10001343,57,FC,500000000,0,1,19,12,999,10,1
10001344,57,FC,500000000,0,1,22,12,999,10,1
10001345,57,FC,500000000,0,1,24,12,999,10,1
10001346,57,AM,500000000,0,1,25,12,999,10,1
10001347,57,FC,500000000,0,1,27,12,999,10,1
10001348,57,FC,500000000,0,1,29,12,999,10,1
10001349,57,FC,500000000,0,2,33,12,999,10,1
10001350,57,FC,500000000,0,2,35,12,999,10,1
10001351,57,FC,500000000,0,2,55,12,999,10,1
10001352,57,FC,500000000,0,1,57,12,999,10,1
10001353,57,FC,450000000,0,2,47,12,999,10,1
10001354,57,FC,420000000,0,1,25,12,999,10,1
10001355,57,AM,400000000,0,1,28,12,999,10,1
10001356,57,FC,400000000,0,1,44,12,999,10,1
10001357,57,FC,400000000,0,1,53,12,999,10,1
10001358,57,FC,400000000,0,1,55,12,999,10,1
10001359,57,FC,360000000,0,1,34,12,999,10,1
10001360,57,FC,360000000,0,2,42,12,999,10,1
10001361,57,FC,360000000,0,2,42,12,999,10,1
10001362,57,FC,350000000,0,1,34,12,999,10,1
10001363,57,FC,350000000,0,1,58,12,999,10,1
10001364,57,FC,321000000,0,1,60,12,999,10,1
10001365,57,FC,300000000,0,1,22,12,999,10,1
10001366,57,AM,300000000,0,1,39,12,999,10,1
10001367,57,FC,300000000,0,1,40,12,999,10,1
10001368,57,FC,300000000,0,2,46,12,999,10,1
10001369,57,FC,300000000,0,2,47,12,999,10,1
10001370,57,FC,300000000,0,1,55,12,999,10,1
10001371,57,FC,298000000,0,2,18,12,999,10,1
10001372,57,FC,295000000,0,2,24,12,999,10,1
10001373,57,AM,275000000,0,1,19,12,999,10,1
10001374,57,TFC,275000000,0,2,26,12,999,10,1
10001375,57,FC,271000000,0,1,18,12,999,10,1
10001376,57,FC,270000000,0,1,43,12,999,10,1
10001377,57,FC,264000000,0,1,44,12,999,10,1
10001378,57,FC,260000000,0,1,24,12,999,10,1
10001379,57,FC,260000000,0,2,52,12,999,10,1
10001380,57,FC,250000000,0,2,17,12,999,10,1
10001381,57,FC,250000000,0,1,21,12,999,10,1
10001382,57,FC,250000000,0,1,21,12,999,10,1
10001383,57,FC,250000000,0,2,23,12,999,10,1
10001384,57,FC,250000000,0,1,24,12,999,10,1
10001385,57,FC,250000000,0,2,30,12,999,10,1
10001386,57,FC,250000000,0,2,30,12,999,10,1
10001387,57,AM,250000000,0,1,48,12,999,10,1
10001388,57,AM,250000000,0,1,49,12,999,10,1
10001389,57,FC,250000000,0,2,51,12,999,10,1
10001390,57,FC,248000000,0,1,46,12,999,10,1
10001391,57,FC,245000000,0,2,22,12,999,10,1
10001392,57,FC,240000000,0,1,24,12,999,10,1
10001393,57,FC,240000000,0,2,54,12,999,10,1
10001394,57,FC,230000000,0,2,25,12,999,10,1
10001395,57,FC,230000000,0,2,39,12,999,10,1
10001396,57,FC,220000000,0,1,28,12,999,10,1
10001397,57,FC,220000000,0,2,33,12,999,10,1
10001398,57,FC,220000000,0,2,33,12,999,10,1
10001399,57,FC,220000000,0,2,35,12,999,10,1
10001400,57,FC,220000000,0,1,50,12,999,10,1
10001401,57,FC,217000000,0,2,35,12,999,10,1
10001402,57,FC,215000000,0,2,16,12,999,10,1
10001403,57,FC,215000000,0,1,27,12,999,10,1
10001404,57,FC,210000000,0,2,17,12,999,10,1
10001405,57,FC,205000000,0,2,53,12,999,10,1
10001406,57,FC,202000000,0,2,37,12,999,10,1
10001407,57,AM,200000000,0,1,17,12,999,10,1
10001408,57,FC,200000000,0,2,22,12,999,10,1
10001409,57,FC,200000000,0,1,24,12,999,10,1
10001410,57,FC,200000000,0,2,25,12,999,10,1
10001411,57,FC,200000000,0,1,29,12,999,10,1
10001412,57,FC,200000000,0,1,29,12,999,10,1
10001413,57,FC,200000000,0,1,32,12,999,10,1
10001414,57,FC,200000000,0,1,32,12,999,10,1
10001415,57,FC,200000000,0,1,35,12,999,10,1
10001416,57,FC,200000000,0,2,37,12,999,10,1
10001417,57,TFC,200000000,0,2,38,12,999,10,1
10001418,57,TFC,200000000,0,1,45,12,999,10,1
10001419,57,AM,200000000,0,2,47,12,999,10,1
10001420,57,FC,200000000,0,1,48,12,999,10,1
10001421,57,FC,200000000,0,1,54,12,999,10,1
10001422,57,FC,200000000,0,1,54,12,999,10,1
10001423,57,FC,200000000,0,1,55,12,999,10,1
10001424,57,FC,200000000,0,1,55,12,999,10,1
10001425,57,FC,182000000,0,2,17,12,999,10,1
10001426,57,FC,180000000,0,2,16,12,999,10,1
10001427,57,FC,180000000,0,2,22,12,999,10,1
10001428,57,FC,180000000,0,2,23,12,999,10,1
10001429,57,FC,180000000,0,2,30,12,999,10,1
10001430,57,FC,180000000,0,2,40,12,999,10,1
10001431,57,FC,180000000,0,2,41,12,999,10,1
10001432,57,FC,175000000,0,1,41,12,999,10,1
10001433,57,AM,175000000,0,1,49,12,999,10,1
10001434,57,FC,172000000,0,1,35,12,999,10,1
10001435,57,FC,170000000,0,1,17,12,999,10,1
10001436,57,FC,170000000,0,2,17,12,999,10,1
10001437,57,FC,170000000,0,1,18,12,999,10,1
10001438,57,FC,170000000,0,2,25,12,999,10,1
10001439,57,FC,170000000,0,2,25,12,999,10,1
10001440,57,FC,170000000,0,1,34,12,999,10,1
10001441,57,FC,170000000,0,1,36,12,999,10,1
10001442,57,FC,170000000,0,2,43,12,999,10,1
10001443,57,FC,170000000,0,2,49,12,999,10,1
10001444,57,FC,170000000,0,2,53,12,999,10,1
10001445,57,FC,165000000,0,1,24,12,999,10,1
10001446,57,FC,165000000,0,2,27,12,999,10,1
10001447,57,FC,160000000,0,2,16,12,999,10,1
10001448,57,FC,160000000,0,2,27,12,999,10,1
10001449,57,FC,160000000,0,2,44,12,999,10,1
10001450,57,FC,156000000,0,1,17,12,999,10,1
10001451,57,FC,156000000,0,1,31,12,999,10,1
10001452,57,FC,155000000,0,1,24,12,999,10,1
10001453,57,FC,155000000,0,2,33,12,999,10,1
10001454,57,FC,150000000,0,2,16,12,999,10,1
10001455,57,FC,150000000,0,1,22,12,999,10,1
10001456,57,FC,150000000,0,2,22,12,999,10,1
10001457,57,FC,150000000,0,1,23,12,999,10,1
10001458,57,FC,150000000,0,2,23,12,999,10,1
10001459,57,FC,150000000,0,2,24,12,999,10,1
10001460,57,FC,150000000,0,1,25,12,999,10,1
10001461,57,FC,150000000,0,2,26,12,999,10,1
10001462,57,FC,150000000,0,2,30,12,999,10,1
10001463,57,FC,150000000,0,1,38,12,999,10,1
10001464,57,FC,150000000,0,2,41,12,999,10,1
10001465,57,FC,150000000,0,2,44,12,999,10,1
10001466,57,FC,150000000,0,2,46,12,999,10,1
10001467,57,FC,150000000,0,2,47,12,999,10,1
10001468,57,FC,150000000,0,2,47,12,999,10,1
10001469,57,FC,150000000,0,2,48,12,999,10,1
10001470,57,FC,150000000,0,1,60,12,999,10,1
10001471,57,FC,150000000,0,1,60,12,999,10,1
10001472,57,FC,148000000,0,2,17,12,999,10,1
10001473,57,FC,146000000,0,2,24,12,999,10,1
10001474,57,FC,146000000,0,2,31,12,999,10,1
10001475,57,FC,146000000,0,2,36,12,999,10,1
10001476,57,FC,142000000,0,1,42,12,999,10,1
10001477,57,FC,140000000,0,2,16,12,999,10,1
10001478,57,FC,140000000,0,2,18,12,999,10,1
10001479,57,FC,140000000,0,2,20,12,999,10,1
10001480,57,FC,140000000,0,1,25,12,999,10,1
10001481,57,FC,140000000,0,2,49,12,999,10,1
10001482,57,FC,140000000,0,2,49,12,999,10,1
10001483,57,FC,140000000,0,2,49,12,999,10,1
10001484,57,FC,140000000,0,2,58,12,999,10,1
10001485,57,FC,136000000,0,2,33,12,999,10,1
10001486,57,FC,134000000,0,2,34,12,999,10,1
10001487,57,FC,132000000,0,2,34,12,999,10,1
10001488,57,FC,130000000,0,2,19,12,999,10,1
10001489,57,FC,130000000,0,2,19,12,999,10,1
10001490,57,FC,130000000,0,2,21,12,999,10,1
10001491,57,FC,130000000,0,2,21,12,999,10,1
10001492,57,FC,130000000,0,1,29,12,999,10,1
10001493,57,FC,130000000,0,1,29,12,999,10,1
10001494,57,FC,130000000,0,1,32,12,999,10,1
10001495,57,FC,130000000,0,2,35,12,999,10,1
10001496,57,FC,130000000,0,2,35,12,999,10,1
10001497,57,FC,130000000,0,1,39,12,999,10,1
10001498,57,FC,130000000,0,1,55,12,999,10,1
10001499,57,FC,126000000,0,1,29,12,999,10,1
10001500,57,FC,125000000,0,2,28,12,999,10,1
10001501,57,FC,125000000,0,1,29,12,999,10,1
10001502,57,FC,125000000,0,2,36,12,999,10,1
10001503,57,FC,125000000,0,2,52,12,999,10,1
10001504,57,FC,123000000,0,2,54,12,999,10,1
10001505,57,FC,122000000,0,2,21,12,999,10,1
10001506,57,FC,121000000,0,1,30,12,999,10,1
10001507,57,AM,121000000,0,1,47,12,999,10,1
10001508,57,FC,120000000,0,1,16,12,999,10,1
10001509,57,FC,120000000,0,1,17,12,999,10,1
10001510,57,FC,120000000,0,2,23,12,999,10,1
10001511,57,FC,120000000,0,2,24,12,999,10,1
10001512,57,FC,120000000,0,1,26,12,999,10,1
10001513,57,FC,120000000,0,2,30,12,999,10,1
10001514,57,FC,120000000,0,2,41,12,999,10,1
10001515,57,FC,120000000,0,2,47,12,999,10,1
10001516,57,FC,120000000,0,2,54,12,999,10,1
10001517,57,FC,118000000,0,2,24,12,999,10,1
10001518,57,FC,118000000,0,1,36,12,999,10,1
10001519,57,FC,118000000,0,1,36,12,999,10,1
10001520,57,FC,117000000,0,2,24,12,999,10,1
10001521,57,FC,115000000,0,2,24,12,999,10,1
10001522,57,TFC,115000000,0,2,28,12,999,10,1
10001523,57,FC,115000000,0,2,39,12,999,10,1
10001524,57,FC,113000000,0,1,49,12,999,10,1
10001525,57,FC,110000000,0,1,18,12,999,10,1
10001526,57,FC,110000000,0,1,19,12,999,10,1
10001527,57,FC,110000000,0,2,25,12,999,10,1
10001528,57,FC,110000000,0,2,25,12,999,10,1
10001529,57,FC,110000000,0,2,25,12,999,10,1
10001530,57,FC,110000000,0,1,27,12,999,10,1
10001531,57,FC,110000000,0,2,27,12,999,10,1
10001532,57,FC,110000000,0,2,27,12,999,10,1
10001533,57,FC,110000000,0,2,27,12,999,10,1
10001534,57,FC,110000000,0,1,33,12,999,10,1
10001535,57,FC,110000000,0,2,33,12,999,10,1
10001536,57,FC,110000000,0,1,34,12,999,10,1
10001537,57,FC,110000000,0,1,34,12,999,10,1
10001538,57,FC,110000000,0,1,37,12,999,10,1
10001539,57,FC,110000000,0,2,59,12,999,10,1
10001540,57,FC,108000000,0,1,19,12,999,10,1
10001541,57,FC,106000000,0,2,28,12,999,10,1
10001542,57,FC,106000000,0,2,42,12,999,10,1
